time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
6.64,-754.74816,-2.45060879945503,6.49636789101594,4
6.65,-754.0776,1.47743253433728,12.6616678556633,2
6.66,-753.40704,1.91957860898887,13.5378322318687,2
6.67,-752.73648,2.47476436998169,14.6883158626649,1
6.68,-752.06592,-2.15860034540174,6.85564370210893,2
6.69,-751.39536,2.72524225111757,15.2252864329222,4
6.7,-750.7248,-0.928197715040448,8.54051594245688,1
6.71,-750.05424,4.94692511706145,20.4399774526407,2
6.72,-749.38368,-1.23759420032843,8.0903519837077,4
6.73,-748.71312,9.8419071735193,34.1176840492241,2
6.74,-748.04256,1.1032076904521,11.9484439539888,1
6.75,-747.372,-0.382678284008078,9.37838239131122,1
6.76,-746.70144,3.2853366028042,16.4651093920711,4
6.77,-746.03088,-0.490979716683366,9.20753659823647,4
6.78,-745.36032,5.34417004657727,21.4505122228664,1
6.79,-744.68976,3.12246791253383,16.099100478538,1
6.8,-744.0192,-1.18188086408185,8.1700842508291,4
6.81,-743.34864,0.119271848173769,10.1994663746647,1
6.82,-742.67808,0.570251423509057,10.9782368041766,1
6.83,-742.00752,8.02813929854203,28.7785963636544,1
6.84,-741.33696,8.48248649262025,30.0916197992556,1
6.85,-740.6664,7.07753382412872,26.0931808827498,1
6.86,-739.99584,0.107611664286913,10.1798462989288,4
6.87,-739.32528,4.2584336221882,18.7416624234639,2
6.88,-738.65472,-2.3909353546394,6.5685534679261,2
6.89,-737.98416,0.755937607320215,11.3101534779836,1
6.9,-737.3136,1.58652372628671,12.8744953112859,1
6.91,-736.64304,6.66148733609597,24.9468611126051,1
6.92,-735.97248,4.46470593017059,19.2431710122623,2
6.93,-735.30192,3.50040990924047,16.9551838031725,4
6.94,-734.63136,0.995115976008257,11.7473265639845,1
6.95,-733.9608,2.4155901436661,14.5630694435978,2
6.96,-733.29024,-0.517648383193667,9.16580987957158,2
6.97,-732.61968,-1.55753415521797,7.64370752075956,4
6.98,-731.94912,-2.58831069428298,6.33219140327224,1
6.99,-731.27856,6.34942818310134,24.0996725895365,1
7,-730.608,1.74105893295277,13.1797456860491,2
7.01,-729.93744,-1.01043941933668,8.4190965441749,4
7.02,-729.26688,-1.88411524795716,7.20733836262498,2
7.03,-728.59632,-1.58480527581705,7.60651650073592,2
7.04,-727.92576,0.161379124403225,10.2705348451294,2
7.05,-727.2552,10.5048762510498,36.1268153516338,2
7.06,-726.58464,10.2963369455427,35.491958914666,2
7.07,-725.91408,2.59760706049571,14.9502916386959,2
7.08,-725.24352,-2.25550779175046,6.73472477623681,4
7.09,-724.57296,-3.10826781614307,5.74195792330793,4
7.1,-723.9024,2.42021089258839,14.5728272841956,4
7.11,-723.23184,0.8943821992444,11.5618844306343,4
7.12,-722.56128,-1.58642204837987,7.6043159471292,2
7.13,-721.89072,2.76085597988205,15.302523178187,4
7.14,-721.22016,0.0285530298989836,10.0475035067159,4
7.15,-720.5496,-0.842403617806752,8.66854279321882,1
7.16,-719.87904,6.31257477719012,24.000363094138,4
7.17,-719.20848,-2.11924524014213,6.90523191790008,4
7.18,-718.53792,3.74980930630329,17.5329199708272,2
7.19,-717.86736,1.97245540141466,13.6450128180542,4
7.2,-717.1968,2.11553244110455,13.9375711743794,4
7.21,-716.52624,0.0274412315667544,10.0456508973696,1
7.22,-715.85568,6.34926104460436,24.0992218397472,4
7.23,-715.18512,7.05661713796509,26.0351068652909,4
7.24,-714.51456,-1.52706963448541,7.68541642897093,3
7.25,-713.844,2.10112107948332,13.9079357328953,4
7.26,-713.17344,0.412947935596673,10.7021900001486,2
7.27,-712.50288,3.03436132879908,15.9029609467546,4
7.28,-711.83232,7.54970680757869,27.4160618783834,4
7.29,-711.16176,-1.68653149238668,7.46899980286214,4
7.3,-710.4912,-1.46514731928112,7.77072477184338,4
7.31,-709.82064,14.5283683589911,48.761991624517,4
7.32,-709.15008,0.728012193288508,11.2598177969801,3
